"longitude","latitude","magnitude","time_string","depth","catalog_id","event_id"
17.45142575844,38.1372142942473,4.46967826740304,"2021-07-01-01T00:03:56",NA,6,1
16.9779192897002,41.7388248695252,4.78461858439229,"2021-06-30-30T23:19:15",NA,161,1
6.98816286051528,43.4131981215038,4.0427566764206,"2021-07-01-01T03:05:52",NA,168,3
9.0748613501095,47.5902455046653,4.32356446484564,"2021-06-30-30T13:03:24",NA,173,1
12.507570356962,43.3465894390751,4.07259765112468,"2021-06-27-27T15:24:59",NA,177,1
11.2764491309365,42.3667631699354,4.02203100824351,"2021-07-01-01T04:28:15",NA,181,3
18.7233809611811,39.7669754588311,4.05278104858129,"2021-07-01-01T20:40:27",NA,185,2
14.8019595965091,39.3209472428872,4.20429653033552,"2021-07-01-01T01:16:15",NA,205,1
14.6831532147038,35.7739848327921,4.61701296662031,"2021-07-01-01T02:02:24",NA,238,1
17.62392261614,40.1509242654308,4.04165376140475,"2021-07-01-01T19:48:20",NA,271,3
14.9236656154406,37.3663557065139,4.53813455178093,"2021-06-28-28T22:29:40",NA,433,1
14.5053749653306,36.2778065073825,4.32082732885483,"2021-07-01-01T04:11:00",NA,586,2
12.6079881312795,43.1803763556551,4.16721662983236,"2021-06-27-27T13:07:47",NA,654,1
9.07487997640483,47.7213868300839,4.21562156891,"2021-06-30-30T02:43:42",NA,701,1
16.3220675743772,39.171441307676,4.00420571467619,"2021-07-01-01T01:25:36",NA,808,1
6.08452478383528,43.8438543550819,4.79794189924031,"2021-07-01-01T02:05:38",NA,893,1
10.7723490157654,40.1129928854876,4.46137752865423,"2021-07-01-01T02:15:25",NA,946,1
14.7341675450211,37.2116799351801,4.51274964623532,"2021-06-29-29T08:59:46",NA,1020,1
14.7340091181681,37.2311293459684,4.30753051820594,"2021-07-01-01T10:34:58",NA,1074,1
13.5470135459411,44.9079317808859,4.48353277103464,"2021-07-01-01T12:05:21",NA,1088,1
13.9909371640701,44.3742946670875,4.46642227297947,"2021-07-01-01T05:00:34",NA,1109,1
10.1108632219331,43.575836827979,4.06330175385587,"2021-07-01-01T00:27:52",NA,1125,1
14.3638478928944,35.9886755695404,4.30762910558416,"2021-07-01-01T02:28:06",NA,1178,1
19.0559391240403,41.2917070925399,4.98964982821531,"2021-07-01-01T10:14:25",NA,1261,1
9.35841621286096,46.1137781302459,4.11858399510969,"2021-07-01-01T20:44:13",NA,1309,1
15.7445285232118,36.5458872404839,4.12883979056778,"2021-07-01-01T13:59:13",NA,1317,2
9.43036826067325,44.0710393808219,4.23728011458402,"2021-07-01-01T16:25:56",NA,1355,1
8.72245882582665,45.0024702267512,4.048699278941,"2021-07-01-01T09:53:32",NA,1443,1
12.7710627412382,41.9939152470971,5.22278142266706,"2021-07-01-01T20:04:13",NA,1454,2
15.0297489518896,42.3744904744541,4.68894738918832,"2021-07-01-01T04:30:05",NA,1470,1
15.4340624708347,45.546238937059,4.3427563468207,"2021-06-30-30T23:36:39",NA,1476,1
16.523883756035,39.842345975406,5.42053895702587,"2021-07-01-01T03:10:28",NA,1528,1
13.7615079298506,36.8821310601298,4.9452437705827,"2021-07-01-01T07:39:41",NA,1547,3
13.6795701099317,41.7881970648908,4.37849028356668,"2021-06-23-23T00:33:02",NA,1589,1
12.3196423542337,40.3211756696925,4.03516235189783,"2021-07-01-01T02:13:20",NA,1644,1
18.2291988557535,39.9697756197453,4.61864906748572,"2021-07-01-01T12:55:14",NA,1657,1
16.3857177356593,39.7928842505598,4.15720776605155,"2021-07-01-01T17:06:23",NA,1669,1
12.8625608150374,47.5594664176258,4.5829237235181,"2021-07-01-01T07:39:58",NA,1672,2
11.5513342106417,46.1157625600821,4.26414538570658,"2021-07-01-01T00:26:49",NA,1690,1
15.9425066329483,40.6745734284646,4.25014991061133,"2021-07-01-01T07:55:29",NA,1755,1
13.3758450526993,38.3062340706706,4.3391745066713,"2021-07-01-01T07:07:15",NA,1796,3
13.2922207641392,42.2864655522862,4.14597811492179,"2021-07-01-01T04:41:42",NA,1807,1
